---------------------------------------------
|        3 ≤ s ≤ 100    s < m < 110          |
|              SCOTT verified                |
|              time limit = 1000           |
---------------------------------------------

   m    |   s    |                   Method(s)                  |        α        |       runtime   
  55    |  13    |       INT                                    |  =     85/182   | runtime:  0.00
  56    |  13    |   FC                                         |  =      6/13    | runtime:  0.00
  57    |  13    |   FC                                         |  =     47/104   | runtime:  0.00
  58    |  13    |   FC                                         |  =     23/52    | runtime:  0.00
  59    |  13    |   FC                                         |  =     59/130   | runtime:  0.00
  60    |  13    |   FC                                         |  =      6/13    | runtime:  0.00
  61    |  13    |   FC                                         |  =     61/130   | runtime:  0.00
  62    |  13    |   FC                                         |  =     55/117   | runtime:  0.00
  63    |  13    |   FC                                         |  =      6/13    | runtime:  0.00
  64    |  13    |   FC                                         |  =     53/117   | runtime:  0.00
  66    |  13    |   FC                                         |  =      6/13    | runtime:  0.00
  67    |  13    |   FC                                         |  =     67/143   | runtime:  0.00
  68    |  13    |       INT                                    |  =     37/78    | runtime:  0.00
  69    |  13    |   FC                                         |  =     61/130   | runtime:  0.00
  70    |  13    |   FC                                         |  =      6/13    | runtime:  0.00
  71    |  13    |   FC                                         |  =     59/130   | runtime:  0.00
  72    |  13    |   FC                                         |  =      6/13    | runtime:  0.00
  73    |  13    |   FC                                         |  =     73/156   | runtime:  0.00
  74    |  13    |   FC                                         |  =     37/78    | runtime:  0.00
  75    |  13    |   FC                                         |  =     68/143   | runtime:  0.00
  76    |  13    |   FC                                         |  =     67/143   | runtime:  0.00
  77    |  13    |   FC                                         |  =      6/13    | runtime:  0.00
  79    |  13    |   FC                                         |  =     79/169   | runtime:  0.00
  80    |  13    |   FC                                         |  =     80/169   | runtime:  0.00
  81    |  13    |       INT                                    |  =    137/286   | runtime:  0.00
  82    |  13    |   FC                                         |  =     37/78    | runtime:  0.00
  83    |  13    |   FC                                         |  =     73/156   | runtime:  0.00
  84    |  13    |   FC                                         |  =      6/13    | runtime:  0.00
  85    |  13    |   FC                                         |  =     85/182   | runtime:  0.00
  86    |  13    |   FC                                         |  =     43/91    | runtime:  0.00
  87    |  13    |   FC                                         |  =     87/182   | runtime:  0.00
  88    |  13    |   FC                                         |  =     81/169   | runtime:  0.00
  89    |  13    |   FC                                         |  =     80/169   | runtime:  0.00
  90    |  13    |   FC                                         |  =     79/169   | runtime:  0.00
  92    |  13    |   FC                                         |  =     92/195   | runtime:  0.00
  93    |  13    |   FC                                         |  =     31/65    | runtime:  0.00
  94    |  13    |       INT                                    |  =    119/247   | runtime:  0.00
  95    |  13    |   FC                                         |  =     87/182   | runtime:  0.00
  96    |  13    |   FC                                         |  =     43/91    | runtime:  0.00
  97    |  13    |   FC                                         |  =     85/182   | runtime:  0.00
  98    |  13    |   FC                                         |  =     49/104   | runtime:  0.00
  99    |  13    |   FC                                         |  =     99/208   | runtime:  0.00
  100   |  13    |   FC                                         |  =     25/52    | runtime:  0.00
  101   |  13    |   FC                                         |  =     94/195   | runtime:  0.00
  102   |  13    |   FC                                         |  =     31/65    | runtime:  0.00
  103   |  13    |   FC                                         |  =     92/195   | runtime:  0.00
  105   |  13    |   FC                                         |  =    105/221   | runtime:  0.00
  106   |  13    |   FC                                         |  =    106/221   | runtime:  0.00
  107   |  13    |                            MID               |  =    365/754   | runtime:  0.02
  108   |  13    |   FC                                         |  =     25/52    | runtime:  0.00
  109   |  13    |   FC                                         |  =     99/208   | runtime:  0.00
  110   |  13    |   FC                                         |  =     49/104   | runtime:  0.00
  15    |  14    |   FC                                         |  =      5/14    | runtime:  0.00
  17    |  14    |       INT                                    |  =      5/14    | runtime:  0.00
  19    |  14    |   FC                                         |  =      1/3     | runtime:  0.00
  23    |  14    |                            MID               |  =     17/42    | runtime:  0.01
  25    |  14    |   FC                                         |  =     17/42    | runtime:  0.00
  27    |  14    |   FC                                         |  =      5/14    | runtime:  0.00
  29    |  14    |   FC                                         |  =     29/70    | runtime:  0.00
  31    |  14    |       INT                                    |  =      3/7     | runtime:  0.00
  33    |  14    |   FC                                         |  =     23/56    | runtime:  0.00
  37    |  14    |   FC                                         |  =     37/84    | runtime:  0.00
  39    |  14    |   FC                                         |  =     31/70    | runtime:  0.00
  41    |  14    |   FC                                         |  =     29/70    | runtime:  0.00
  43    |  14    |   FC                                         |  =     43/98    | runtime:  0.00
  45    |  14    |       INT                                    |  =     16/35    | runtime:  0.00
  47    |  14    |   FC                                         |  =     37/84    | runtime:  0.00
  51    |  14    |   FC                                         |  =     51/112   | runtime:  0.00
  53    |  14    |   FC                                         |  =     45/98    | runtime:  0.00
  55    |  14    |   FC                                         |  =     43/98    | runtime:  0.00
  57    |  14    |   FC                                         |  =     19/42    | runtime:  0.00
  59    |  14    |       INT                                    |  =    131/280   | runtime:  0.00
  61    |  14    |   FC                                         |  =     51/112   | runtime:  0.00
  65    |  14    |   FC                                         |  =     13/28    | runtime:  0.00
  67    |  14    |   FC                                         |  =     59/126   | runtime:  0.00
  69    |  14    |   FC                                         |  =     19/42    | runtime:  0.00
  71    |  14    |   FC                                         |  =     71/154   | runtime:  0.00
  73    |  14    |   FC                                         |  =     73/154   | runtime:  0.00
  75    |  14    |   FC                                         |  =     13/28    | runtime:  0.00
  79    |  14    |   FC                                         |  =     79/168   | runtime:  0.00
  81    |  14    |   FC                                         |  =     73/154   | runtime:  0.00
  83    |  14    |   FC                                         |  =     71/154   | runtime:  0.00
  85    |  14    |   FC                                         |  =     85/182   | runtime:  0.00
  87    |  14    |   FC                                         |  =     87/182   | runtime:  0.00
  89    |  14    |   FC                                         |  =     79/168   | runtime:  0.00
  93    |  14    |   FC                                         |  =     93/196   | runtime:  0.00
  95    |  14    |   FC                                         |  =     87/182   | runtime:  0.00
  97    |  14    |   FC                                         |  =     85/182   | runtime:  0.00
  99    |  14    |   FC                                         |  =     33/70    | runtime:  0.00
  101   |  14    |   FC                                         |  =    101/210   | runtime:  0.00
  103   |  14    |   FC                                         |  =     93/196   | runtime:  0.00
  107   |  14    |   FC                                         |  =    107/224   | runtime:  0.00
  109   |  14    |   FC                                         |  =    101/210   | runtime:  0.00
  16    |  15    |                  EBM                         |  =      1/3     | runtime:  0.00
  17    |  15    |       INT                                    |  =      7/20    | runtime:  0.00
  19    |  15    |                            MID               |  =      7/20    | runtime:  0.01
  22    |  15    |   FC                                         |  =      1/3     | runtime:  0.00
  23    |  15    |   FC                                         |  =     23/60    | runtime:  0.00
  26    |  15    |       INT                                    |  =     37/90    | runtime:  0.00
  28    |  15    |   FC                                         |  =     17/45    | runtime:  0.00
  29    |  15    |   FC                                         |  =     16/45    | runtime:  0.00
  31    |  15    |   FC                                         |  =     31/75    | runtime:  0.00
  32    |  15    |   FC                                         |  =     32/75    | runtime:  0.00
  34    |  15    |   FC                                         |  =     13/30    | runtime:  0.00
  37    |  15    |   FC                                         |  =     23/60    | runtime:  0.00
  38    |  15    |   FC                                         |  =     19/45    | runtime:  0.00
  41    |  15    |       INT                                    |  =     67/150   | runtime:  0.00
  43    |  15    |   FC                                         |  =     32/75    | runtime:  0.00
  44    |  15    |   FC                                         |  =     31/75    | runtime:  0.00
  46    |  15    |   FC                                         |  =     46/105   | runtime:  0.00
  47    |  15    |   FC                                         |  =     47/105   | runtime:  0.00
  49    |  15    |   FC                                         |  =     41/90    | runtime:  0.00
  52    |  15    |   FC                                         |  =     19/45    | runtime:  0.00
  53    |  15    |   FC                                         |  =     53/120   | runtime:  0.00
  56    |  15    |   FC                                         |  =      7/15    | runtime:  0.00
  58    |  15    |   FC                                         |  =     47/105   | runtime:  0.00
  59    |  15    |   FC                                         |  =     46/105   | runtime:  0.00
  61    |  15    |   FC                                         |  =     61/135   | runtime:  0.00
  62    |  15    |   FC                                         |  =     62/135   | runtime:  0.00
  64    |  15    |   FC                                         |  =      7/15    | runtime:  0.00
  67    |  15    |   FC                                         |  =     53/120   | runtime:  0.00
  68    |  15    |   FC                                         |  =     34/75    | runtime:  0.00
  71    |  15    |       INT                                    |  =    113/240   | runtime:  0.00
  73    |  15    |   FC                                         |  =     62/135   | runtime:  0.00
  74    |  15    |   FC                                         |  =     61/135   | runtime:  0.00
  76    |  15    |   FC                                         |  =     76/165   | runtime:  0.00
  77    |  15    |   FC                                         |  =      7/15    | runtime:  0.00
  79    |  15    |   FC                                         |  =     71/150   | runtime:  0.00
  82    |  15    |   FC                                         |  =     34/75    | runtime:  0.00
  83    |  15    |   FC                                         |  =     83/180   | runtime:  0.00
  86    |  15    |       INT                                    |  =    143/300   | runtime:  0.00
  88    |  15    |   FC                                         |  =      7/15    | runtime:  0.00
  89    |  15    |   FC                                         |  =     76/165   | runtime:  0.00
  91    |  15    |   FC                                         |  =      7/15    | runtime:  0.00
  92    |  15    |   FC                                         |  =     92/195   | runtime:  0.00
  94    |  15    |   FC                                         |  =     43/90    | runtime:  0.00
  97    |  15    |   FC                                         |  =     83/180   | runtime:  0.00
  98    |  15    |   FC                                         |  =      7/15    | runtime:  0.00
  101   |  15    |       INT                                    |  =    173/360   | runtime:  0.00
  103   |  15    |   FC                                         |  =     92/195   | runtime:  0.00
  104   |  15    |   FC                                         |  =      7/15    | runtime:  0.00
  106   |  15    |   FC                                         |  =    106/225   | runtime:  0.00
  107   |  15    |   FC                                         |  =    107/225   | runtime:  0.00
  109   |  15    |   FC                                         |  =    101/210   | runtime:  0.00
  17    |  16    |                  EBM                         |  =     11/32    | runtime:  0.00
  19    |  16    |            HALF                              |  =      1/3     | runtime:  0.00
  21    |  16    |   FC                                         |  =     11/32    | runtime:  0.00
  23    |  16    |   FC                                         |  =      1/3     | runtime:  0.00
  25    |  16    |   FC                                         |  =     25/64    | runtime:  0.00
  27    |  16    |       INT                                    |  =     13/32    | runtime:  0.00
  29    |  16    |   FC                                         |  =     19/48    | runtime:  0.00
  31    |  16    |   FC                                         |  =     17/48    | runtime:  0.00
  33    |  16    |   FC                                         |  =     33/80    | runtime:  0.00
  35    |  16    |   FC                                         |  =      7/16    | runtime:  0.00
  37    |  16    |   FC                                         |  =     27/64    | runtime:  0.00
  39    |  16    |   FC                                         |  =     25/64    | runtime:  0.00
  41    |  16    |   FC                                         |  =     41/96    | runtime:  0.00
  43    |  16    |                            MID               |  =     25/56    | runtime:  0.02
  45    |  16    |   FC                                         |  =      7/16    | runtime:  0.00
  47    |  16    |   FC                                         |  =     33/80    | runtime:  0.00
  49    |  16    |   FC                                         |  =      7/16    | runtime:  0.00
  51    |  16    |   FC                                         |  =     51/112   | runtime:  0.00
  53    |  16    |   FC                                         |  =     43/96    | runtime:  0.00
  55    |  16    |   FC                                         |  =     41/96    | runtime:  0.00
  57    |  16    |   FC                                         |  =     57/128   | runtime:  0.00
  59    |  16    |   FC                                         |  =     59/128   | runtime:  0.00
  61    |  16    |   FC                                         |  =     51/112   | runtime:  0.00
  63    |  16    |   FC                                         |  =      7/16    | runtime:  0.00
  65    |  16    |   FC                                         |  =     65/144   | runtime:  0.00
  67    |  16    |   FC                                         |  =     67/144   | runtime:  0.00
  69    |  16    |   FC                                         |  =     59/128   | runtime:  0.00
  71    |  16    |   FC                                         |  =     57/128   | runtime:  0.00
  73    |  16    |   FC                                         |  =     73/160   | runtime:  0.00
  75    |  16    |   FC                                         |  =     15/32    | runtime:  0.00
  77    |  16    |   FC                                         |  =     67/144   | runtime:  0.01
  79    |  16    |   FC                                         |  =     65/144   | runtime:  0.00
  81    |  16    |   FC                                         |  =     81/176   | runtime:  0.01
  83    |  16    |   FC                                         |  =     83/176   | runtime:  0.00
  85    |  16    |   FC                                         |  =     15/32    | runtime:  0.00
  87    |  16    |   FC                                         |  =     73/160   | runtime:  0.00
  89    |  16    |   FC                                         |  =     89/192   | runtime:  0.00
  91    |  16    |   FC                                         |  =     91/192   | runtime:  0.00
  93    |  16    |   FC                                         |  =     83/176   | runtime:  0.01
  95    |  16    |   FC                                         |  =     81/176   | runtime:  0.01
  97    |  16    |   FC                                         |  =     97/208   | runtime:  0.01
  99    |  16    |   FC                                         |  =     99/208   | runtime:  0.00
  101   |  16    |   FC                                         |  =     91/192   | runtime:  0.00
  103   |  16    |   FC                                         |  =     89/192   | runtime:  0.00
  105   |  16    |   FC                                         |  =     15/32    | runtime:  0.00
  107   |  16    |   FC                                         |  =    107/224   | runtime:  0.00
  109   |  16    |   FC                                         |  =     99/208   | runtime:  0.00
  18    |  17    |   FC                                         |  =      6/17    | runtime:  0.00
  19    |  17    |                  EBM                         |  =      1/3     | runtime:  0.00
  20    |  17    |            HALF                              |  =      1/3     | runtime:  0.00
  21    |  17    |       INT                                    |  =      6/17    | runtime:  0.00
  22    |  17    |   FC                                         |  =      6/17    | runtime:  0.00
  23    |  17    |   FC                                         |  =      1/3     | runtime:  0.00
  24    |  17    |   FC                                         |  =      1/3     | runtime:  0.00
  25    |  17    |   FC                                         |  =      1/3     | runtime:  0.00
  26    |  17    |   FC                                         |  =     13/34    | runtime:  0.00
  27    |  17    |   FC                                         |  =     27/68    | runtime:  0.00
  28    |  17    |   FC                                         |  =      7/17    | runtime:  0.00
  29    |  17    |            HALF                              |  =     27/68    | runtime:  0.00
  30    |  17    |   FC                                         |  =      7/17    | runtime:  0.00
  31    |  17    |   FC                                         |  =     20/51    | runtime:  0.00
  32    |  17    |   FC                                         |  =     19/51    | runtime:  0.00
  33    |  17    |   FC                                         |  =      6/17    | runtime:  0.00
  35    |  17    |   FC                                         |  =      7/17    | runtime:  0.00
  36    |  17    |   FC                                         |  =     36/85    | runtime:  0.01
  37    |  17    |       INT                                    |  =     59/136   | runtime:  0.00
  38    |  17    |       INT                                    |  =     59/136   | runtime:  0.00
  39    |  17    |   FC                                         |  =     29/68    | runtime:  0.00
  40    |  17    |   FC                                         |  =      7/17    | runtime:  0.00
  41    |  17    |   FC                                         |  =     27/68    | runtime:  0.00
  42    |  17    |   FC                                         |  =     13/34    | runtime:  0.00
  43    |  17    |   FC                                         |  =     43/102   | runtime:  0.00
  44    |  17    |   FC                                         |  =     22/51    | runtime:  0.00
  45    |  17    |   FC                                         |  =     15/34    | runtime:  0.00
  46    |  17    |       INT                                    |  =     61/136   | runtime:  0.00
  47    |  17    |                                 GAP          |  =    167/374   | runtime:  0.48
  48    |  17    |   FC                                         |  =     37/85    | runtime:  0.00
  49    |  17    |   FC                                         |  =     36/85    | runtime:  0.00
  50    |  17    |   FC                                         |  =      7/17    | runtime:  0.00
  52    |  17    |   FC                                         |  =     52/119   | runtime:  0.00
  53    |  17    |   FC                                         |  =     53/119   | runtime:  0.00
  54    |  17    |   FC                                         |  =     54/119   | runtime:  0.00
  55    |  17    |       INT                                    |  =     31/68    | runtime:  0.00
  56    |  17    |   FC                                         |  =     23/51    | runtime:  0.00
  57    |  17    |   FC                                         |  =     15/34    | runtime:  0.00
  58    |  17    |   FC                                         |  =     22/51    | runtime:  0.00
  59    |  17    |   FC                                         |  =     43/102   | runtime:  0.00
  60    |  17    |   FC                                         |  =     15/34    | runtime:  0.00
  61    |  17    |   FC                                         |  =     61/136   | runtime:  0.00
  62    |  17    |   FC                                         |  =     31/68    | runtime:  0.00
  63    |  17    |                            MID               |  =    173/374   | runtime:  0.02
  64    |  17    |   FC                                         |  =     55/119   | runtime:  0.00
  65    |  17    |   FC                                         |  =     54/119   | runtime:  0.00
  66    |  17    |   FC                                         |  =     53/119   | runtime:  0.00
  67    |  17    |   FC                                         |  =     52/119   | runtime:  0.00
  69    |  17    |   FC                                         |  =     23/51    | runtime:  0.00
  70    |  17    |   FC                                         |  =     70/153   | runtime:  0.00
  71    |  17    |   FC                                         |  =     71/153   | runtime:  0.00
  72    |  17    |   FC                                         |  =      8/17    | runtime:  0.00
  73    |  17    |   FC                                         |  =     63/136   | runtime:  0.00
  74    |  17    |   FC                                         |  =     31/68    | runtime:  0.00
  75    |  17    |   FC                                         |  =     61/136   | runtime:  0.00
  76    |  17    |   FC                                         |  =     15/34    | runtime:  0.00
  77    |  17    |   FC                                         |  =     77/170   | runtime:  0.00
  78    |  17    |   FC                                         |  =     39/85    | runtime:  0.00
  79    |  17    |   FC                                         |  =     79/170   | runtime:  0.00
  80    |  17    |   FC                                         |  =      8/17    | runtime:  0.00
  81    |  17    |   FC                                         |  =      8/17    | runtime:  0.00
  82    |  17    |   FC                                         |  =     71/153   | runtime:  0.00
  83    |  17    |   FC                                         |  =     70/153   | runtime:  0.00
  84    |  17    |   FC                                         |  =     23/51    | runtime:  0.00
  86    |  17    |   FC                                         |  =     86/187   | runtime:  0.00
  87    |  17    |   FC                                         |  =     87/187   | runtime:  0.00
  88    |  17    |   FC                                         |  =      8/17    | runtime:  0.00
  89    |  17    |       INT                                    |  =    145/306   | runtime:  0.00
  90    |  17    |   FC                                         |  =      8/17    | runtime:  0.00
  91    |  17    |   FC                                         |  =     79/170   | runtime:  0.00
  92    |  17    |   FC                                         |  =     39/85    | runtime:  0.00
  93    |  17    |   FC                                         |  =     77/170   | runtime:  0.00
  94    |  17    |   FC                                         |  =     47/102   | runtime:  0.00
  95    |  17    |   FC                                         |  =     95/204   | runtime:  0.00
  96    |  17    |   FC                                         |  =      8/17    | runtime:  0.00
  97    |  17    |   FC                                         |  =     97/204   | runtime:  0.00
  98    |  17    |   FC                                         |  =     89/187   | runtime:  0.00
  99    |  17    |   FC                                         |  =      8/17    | runtime:  0.00
  100   |  17    |   FC                                         |  =     87/187   | runtime:  0.00
  101   |  17    |   FC                                         |  =     86/187   | runtime:  0.00
  103   |  17    |   FC                                         |  =    103/221   | runtime:  0.00
  104   |  17    |   FC                                         |  =      8/17    | runtime:  0.00
  105   |  17    |   FC                                         |  =    105/221   | runtime:  0.00
  106   |  17    |       INT                                    |  =    179/374   | runtime:  0.00
  107   |  17    |   FC                                         |  =     97/204   | runtime:  0.00
  108   |  17    |   FC                                         |  =      8/17    | runtime:  0.00
  109   |  17    |   FC                                         |  =     95/204   | runtime:  0.00
  110   |  17    |   FC                                         |  =     47/102   | runtime:  0.00
  19    |  18    |                  EBM                         |  =      1/3     | runtime:  0.00
  23    |  18    |                            MID               |  =     19/54    | runtime:  0.01
  25    |  18    |   FC                                         |  =      1/3     | runtime:  0.00
  29    |  18    |   FC                                         |  =     29/72    | runtime:  0.00
  31    |  18    |       INT                                    |  =     11/27    | runtime:  0.00
  35    |  18    |   FC                                         |  =     19/54    | runtime:  0.00
  37    |  18    |   FC                                         |  =     37/90    | runtime:  0.00
  41    |  18    |   FC                                         |  =     31/72    | runtime:  0.00
  43    |  18    |   FC                                         |  =     29/72    | runtime:  0.00
  47    |  18    |   FC                                         |  =     47/108   | runtime:  0.00
  49    |  18    |       INT                                    |  =      4/9     | runtime:  0.00
  53    |  18    |   FC                                         |  =     37/90    | runtime:  0.00
  55    |  18    |   FC                                         |  =     55/126   | runtime:  0.00
  59    |  18    |   FC                                         |  =     49/108   | runtime:  0.00
  61    |  18    |   FC                                         |  =     47/108   | runtime:  0.00
  65    |  18    |   FC                                         |  =     65/144   | runtime:  0.00
  67    |  18    |       INT                                    |  =     25/54    | runtime:  0.00
  71    |  18    |   FC                                         |  =     55/126   | runtime:  0.00
  73    |  18    |   FC                                         |  =     73/162   | runtime:  0.00
  77    |  18    |   FC                                         |  =     67/144   | runtime:  0.00
  79    |  18    |   FC                                         |  =     65/144   | runtime:  0.00
  83    |  18    |   FC                                         |  =     83/180   | runtime:  0.00
  85    |  18    |   FC                                         |  =     17/36    | runtime:  0.00
  89    |  18    |   FC                                         |  =     73/162   | runtime:  0.00
  91    |  18    |   FC                                         |  =     91/198   | runtime:  0.00
  95    |  18    |   FC                                         |  =     17/36    | runtime:  0.00
  97    |  18    |   FC                                         |  =     83/180   | runtime:  0.00
  101   |  18    |   FC                                         |  =    101/216   | runtime:  0.00
  103   |  18    |                            MID               |  =    163/342   | runtime:  0.03
  107   |  18    |   FC                                         |  =     91/198   | runtime:  0.00
  109   |  18    |   FC                                         |  =    109/234   | runtime:  0.00
  20    |  19    |                  EBM                         |  =     13/38    | runtime:  0.00
  21    |  19    |       INT                                    |  =     13/38    | runtime:  0.00
  22    |  19    |       INT                                    |  =     13/38    | runtime:  0.00
  23    |  19    |       INT                                    |  =     27/76    | runtime:  0.00
  24    |  19    |                            MID               |  =     27/76    | runtime:  0.01
  25    |  19    |   FC                                         |  =     13/38    | runtime:  0.00
  26    |  19    |   FC                                         |  =      1/3     | runtime:  0.00
  27    |  19    |   FC                                         |  =      1/3     | runtime:  0.00
  28    |  19    |   FC                                         |  =      1/3     | runtime:  0.00
  29    |  19    |   FC                                         |  =     29/76    | runtime:  0.00
  30    |  19    |   FC                                         |  =     15/38    | runtime:  0.00
  31    |  19    |                                 GAP          |  =     54/133   | runtime:  0.04
  32    |  19    |       INT                                    |  =     31/76    | runtime:  0.00
  33    |  19    |       INT                                    |  =     47/114   | runtime:  0.00
  34    |  19    |   FC                                         |  =     23/57    | runtime:  0.00
  35    |  19    |   FC                                         |  =     22/57    | runtime:  0.00
  36    |  19    |   FC                                         |  =      7/19    | runtime:  0.00
  37    |  19    |   FC                                         |  =     20/57    | runtime:  0.00
  39    |  19    |   FC                                         |  =     39/95    | runtime:  0.00
  40    |  19    |   FC                                         |  =      8/19    | runtime:  0.00
  41    |  19    |                                 GAP          |  =    131/304   | runtime:  0.04
  42    |  19    |       INT                                    |  =     49/114   | runtime:  0.00
  43    |  19    |                            MID               |  =    115/266   | runtime:  0.02
  44    |  19    |   FC                                         |  =      8/19    | runtime:  0.00
  45    |  19    |   FC                                         |  =     31/76    | runtime:  0.00
  46    |  19    |   FC                                         |  =     15/38    | runtime:  0.00
  47    |  19    |   FC                                         |  =     29/76    | runtime:  0.00
  48    |  19    |   FC                                         |  =      8/19    | runtime:  0.00
  49    |  19    |   FC                                         |  =     49/114   | runtime:  0.00
  50    |  19    |   FC                                         |  =     25/57    | runtime:  0.00
  51    |  19    |   FC                                         |  =     17/38    | runtime:  0.00
  52    |  19    |       INT                                    |  =     17/38    | runtime:  0.00
  53    |  19    |   FC                                         |  =     42/95    | runtime:  0.00
  54    |  19    |   FC                                         |  =     41/95    | runtime:  0.00
  55    |  19    |   FC                                         |  =      8/19    | runtime:  0.00
  56    |  19    |   FC                                         |  =     39/95    | runtime:  0.00
  58    |  19    |   FC                                         |  =     58/133   | runtime:  0.00
  59    |  19    |   FC                                         |  =     59/133   | runtime:  0.00
  60    |  19    |   FC                                         |  =     60/133   | runtime:  0.00
  61    |  19    |       INT                                    |  =    313/684   | runtime:  0.00
  62    |  19    |   FC                                         |  =     26/57    | runtime:  0.00
  63    |  19    |   FC                                         |  =     17/38    | runtime:  0.00
  64    |  19    |   FC                                         |  =     25/57    | runtime:  0.00
  65    |  19    |   FC                                         |  =     49/114   | runtime:  0.00
  66    |  19    |   FC                                         |  =      8/19    | runtime:  0.00
  67    |  19    |   FC                                         |  =     67/152   | runtime:  0.00
  68    |  19    |   FC                                         |  =     17/38    | runtime:  0.00
  69    |  19    |   FC                                         |  =     69/152   | runtime:  0.00
  70    |  19    |   FC                                         |  =     35/76    | runtime:  0.00
  71    |  19    |       INT                                    |  =    123/266   | runtime:  0.00
  72    |  19    |   FC                                         |  =     61/133   | runtime:  0.00
  73    |  19    |   FC                                         |  =     60/133   | runtime:  0.01
  74    |  19    |   FC                                         |  =     59/133   | runtime:  0.00
  75    |  19    |   FC                                         |  =     58/133   | runtime:  0.00
  77    |  19    |   FC                                         |  =     77/171   | runtime:  0.00
  78    |  19    |   FC                                         |  =     26/57    | runtime:  0.00
  79    |  19    |   FC                                         |  =     79/171   | runtime:  0.01
  80    |  19    |                            MID               |  =    231/494   | runtime:  0.03
  81    |  19    |   FC                                         |  =     71/152   | runtime:  0.00
  82    |  19    |   FC                                         |  =     35/76    | runtime:  0.00
  83    |  19    |   FC                                         |  =     69/152   | runtime:  0.00
  84    |  19    |   FC                                         |  =     17/38    | runtime:  0.00
  85    |  19    |   FC                                         |  =     67/152   | runtime:  0.00
  86    |  19    |   FC                                         |  =     43/95    | runtime:  0.00
  87    |  19    |   FC                                         |  =     87/190   | runtime:  0.00
  88    |  19    |   FC                                         |  =     44/95    | runtime:  0.00
  89    |  19    |   FC                                         |  =     89/190   | runtime:  0.00
  90    |  19    |   FC                                         |  =      9/19    | runtime:  0.00
  91    |  19    |   FC                                         |  =     80/171   | runtime:  0.00
  92    |  19    |   FC                                         |  =     79/171   | runtime:  0.00
  93    |  19    |   FC                                         |  =     26/57    | runtime:  0.00
  94    |  19    |   FC                                         |  =     77/171   | runtime:  0.00
  96    |  19    |   FC                                         |  =     96/209   | runtime:  0.00
  97    |  19    |   FC                                         |  =     97/209   | runtime:  0.00
  98    |  19    |   FC                                         |  =     98/209   | runtime:  0.01
  99    |  19    |   FC                                         |  =      9/19    | runtime:  0.00
  100   |  19    |   FC                                         |  =      9/19    | runtime:  0.00
  101   |  19    |   FC                                         |  =     89/190   | runtime:  0.00
  102   |  19    |   FC                                         |  =     44/95    | runtime:  0.01
  103   |  19    |   FC                                         |  =     87/190   | runtime:  0.00
  104   |  19    |   FC                                         |  =     43/95    | runtime:  0.00
  105   |  19    |   FC                                         |  =     35/76    | runtime:  0.00
  106   |  19    |   FC                                         |  =     53/114   | runtime:  0.00
  107   |  19    |   FC                                         |  =    107/228   | runtime:  0.00
  108   |  19    |   FC                                         |  =      9/19    | runtime:  0.00
  109   |  19    |       INT                                    |  =    181/380   | runtime:  0.00
  110   |  19    |   FC                                         |  =      9/19    | runtime:  0.00
  21    |  20    |   FC                                         |  =      7/20    | runtime:  0.00
  23    |  20    |       INT                                    |  =      7/20    | runtime:  0.00
  27    |  20    |   FC                                         |  =      1/3     | runtime:  0.00
  29    |  20    |   FC                                         |  =      1/3     | runtime:  0.00
  31    |  20    |   FC                                         |  =     31/80    | runtime:  0.00
  33    |  20    |                            MID               |  =     49/120   | runtime:  0.02
  37    |  20    |   FC                                         |  =     23/60    | runtime:  0.00
  39    |  20    |   FC                                         |  =      7/20    | runtime:  0.01
  41    |  20    |   FC                                         |  =     41/100   | runtime:  0.00
  43    |  20    |   FC                                         |  =     43/100   | runtime:  0.00
  47    |  20    |   FC                                         |  =     33/80    | runtime:  0.00
  49    |  20    |   FC                                         |  =     31/80    | runtime:  0.00
  51    |  20    |   FC                                         |  =     17/40    | runtime:  0.00
  53    |  20    |   FC                                         |  =     53/120   | runtime:  0.00
  57    |  20    |   FC                                         |  =     43/100   | runtime:  0.00
  59    |  20    |   FC                                         |  =     41/100   | runtime:  0.00
  61    |  20    |   FC                                         |  =     61/140   | runtime:  0.00
  63    |  20    |   FC                                         |  =      9/20    | runtime:  0.00
  67    |  20    |   FC                                         |  =     53/120   | runtime:  0.00
  69    |  20    |   FC                                         |  =     17/40    | runtime:  0.01
  71    |  20    |   FC                                         |  =     71/160   | runtime:  0.00
  73    |  20    |   FC                                         |  =     73/160   | runtime:  0.00
  77    |  20    |   FC                                         |  =      9/20    | runtime:  0.00
  79    |  20    |   FC                                         |  =     61/140   | runtime:  0.00
  81    |  20    |   FC                                         |  =      9/20    | runtime:  0.02
  83    |  20    |   FC                                         |  =     83/180   | runtime:  0.01
  87    |  20    |   FC                                         |  =     73/160   | runtime:  0.00
  89    |  20    |   FC                                         |  =     71/160   | runtime:  0.00
  91    |  20    |   FC                                         |  =     91/200   | runtime:  0.00
  93    |  20    |   FC                                         |  =     93/200   | runtime:  0.00
  97    |  20    |   FC                                         |  =     83/180   | runtime:  0.00
  99    |  20    |   FC                                         |  =      9/20    | runtime:  0.00
  101   |  20    |   FC                                         |  =    101/220   | runtime:  0.00
  103   |  20    |   FC                                         |  =    103/220   | runtime:  0.00
  107   |  20    |   FC                                         |  =     93/200   | runtime:  0.00
  109   |  20    |   FC                                         |  =     91/200   | runtime:  0.00
  22    |  21    |                  EBM                         |  =      1/3     | runtime:  0.00
